,0,1
4125,519,1
4126,1012,0
4127,956,1
4128,856,1
4129,776,1
4130,995,1
4131,821,1
4132,583,1
4133,269,1
4134,0,1
4135,753,1
4136,515,1
4137,563,1
4138,901,1
4139,876,1
4140,927,1
4141,322,1
4142,145,1
4143,904,1
4144,485,1
4145,388,1
4146,426,1
4147,312,1
4148,345,1
4149,864,1
4150,860,1
4151,1025,0
4152,970,1
4153,540,1
4154,550,1
4155,876,1
4156,783,1
4157,59,1
4158,169,1
4159,24,1
4160,266,1
4161,372,1
4162,530,1
4163,419,1
4164,11,1
4165,863,1
4166,631,1
4167,711,1
4168,425,1
4169,996,1
4170,473,1
4171,331,1
4172,821,1
4173,680,1
4174,960,1
4175,42,1
4176,333,1
4177,380,1
4178,626,1
4179,206,1
4180,883,1
4181,421,1
4182,82,1
4183,710,1
4184,60,1
4185,855,1
4186,324,1
4187,425,1
4188,20,1
4189,649,1
4190,330,1
4191,962,1
4192,384,1
4193,514,1
4194,705,1
4195,62,1
4196,234,1
4197,656,1
4198,967,1
4199,547,1
4200,509,1
4201,960,1
4202,493,1
4203,9,1
4204,309,1
4205,196,1
4206,414,1
4207,677,1
4208,537,1
4209,153,1
4210,783,1
4211,530,1
4212,622,1
4213,712,1
4214,256,1
4215,617,1
4216,528,1
4217,681,1
4218,885,1
4219,457,1
4220,460,1
4221,790,1
4222,536,1
4223,514,1
4224,231,1
4225,336,1
4226,484,1
4227,679,1
4228,20,1
4229,20,1
4230,915,1
4231,456,1
4232,791,1
4233,19,1
4234,729,1
4235,708,1
4236,937,1
4237,968,1
4238,743,1
4239,563,1
4240,1023,0
4241,799,1
4242,721,1
4243,997,1
4244,488,1
4245,511,1
4246,384,1
4247,93,1
4248,183,1
4249,928,1
4250,365,1
4251,74,1
4252,418,1
4253,189,1
4254,729,1
4255,250,1
4256,678,1
4257,1020,0
4258,170,1
4259,187,1
4260,235,1
4261,308,1
4262,42,1
4263,186,1
4264,73,1
4265,559,1
4266,170,1
4267,206,1
4268,647,1
4269,481,1
4270,147,1
4271,746,1
4272,883,1
4273,79,1
4274,881,1
4275,25,1
4276,193,1
4277,195,1
4278,535,1
4279,861,1
4280,597,1
4281,465,1
4282,248,1
4283,222,1
4284,144,1
4285,752,1
4286,827,1
4287,735,1
4288,325,1
4289,918,1
4290,700,1
4291,780,1
4292,409,1
4293,327,1
4294,387,1
4295,209,1
4296,1007,0
4297,589,1
4298,486,1
4299,580,1
4300,547,1
4301,598,1
4302,767,1
4303,242,1
4304,822,1
4305,569,1
4306,849,1
4307,940,1
4308,973,1
4309,819,1
4310,915,1
4311,408,1
4312,534,1
4313,705,1
4314,914,1
4315,338,1
4316,712,1
4317,588,1
4318,251,1
4319,98,1
4320,264,1
4321,448,1
4322,779,1
4323,340,1
4324,310,1
4325,195,1
4326,547,1
4327,474,1
4328,383,1
4329,121,1
4330,933,1
4331,375,1
4332,16,1
4333,819,1
4334,602,1
4335,554,1
4336,679,1
4337,653,1
4338,860,1
4339,588,1
4340,930,1
4341,487,1
4342,758,1
4343,696,1
4344,749,1
4345,309,1
4346,468,1
4347,274,1
4348,581,1
4349,30,1
4350,712,1
4351,641,1
4352,42,1
4353,331,1
4354,849,1
4355,467,1
4356,749,1
4357,883,1
4358,269,1
4359,80,1
4360,430,1
4361,264,1
4362,278,1
4363,776,1
4364,163,1
4365,656,1
4366,436,1
4367,1011,0
4368,716,1
4369,488,1
4370,729,1
4371,26,1
4372,641,1
4373,629,1
4374,278,1
4375,111,1
4376,498,1
4377,461,1
4378,151,1
4379,113,1
4380,148,1
4381,108,1
4382,97,1
4383,662,1
4384,936,1
4385,693,1
4386,781,1
4387,225,1
4388,817,1
4389,701,1
4390,653,1
4391,210,1
4392,986,1
4393,139,1
4394,28,1
4395,659,1
4396,619,1
4397,353,1
4398,203,1
4399,607,1
4400,79,1
4401,280,1
4402,280,1
4403,602,1
4404,837,1
4405,207,1
4406,246,1
4407,626,1
4408,715,1
4409,742,1
4410,1004,0
4411,411,1
4412,619,1
4413,740,1
4414,673,1
4415,805,1
4416,400,1
4417,982,1
4418,684,1
4419,439,1
4420,648,1
4421,67,1
4422,525,1
4423,436,1
4424,27,1
4425,557,1
4426,960,1
4427,487,1
4428,701,1
4429,331,1
4430,845,1
4431,910,1
4432,791,1
4433,1016,0
4434,657,1
4435,260,1
4436,83,1
4437,1,1
4438,319,1
4439,522,1
4440,686,1
4441,177,1
4442,172,1
4443,989,1
4444,833,1
4445,428,1
4446,528,1
4447,982,1
4448,960,1
4449,645,1
4450,680,1
4451,365,1
4452,643,1
4453,136,1
4454,805,1
4455,789,1
4456,817,1
4457,450,1
4458,179,1
4459,708,1
4460,910,1
4461,210,1
4462,684,1
4463,715,1
4464,538,1
4465,240,1
4466,871,1
4467,778,1
4468,238,1
4469,674,1
4470,885,1
4471,48,1
4472,808,1
4473,464,1
4474,147,1
4475,288,1
4476,364,1
4477,360,1
4478,795,1
4479,960,1
4480,514,1
4481,558,1
4482,859,1
4483,958,1
4484,394,1
4485,887,1
4486,486,1
4487,547,1
4488,653,1
4489,735,1
4490,510,1
4491,145,1
4492,164,1
4493,635,1
4494,238,1
4495,307,1
4496,204,1
4497,818,1
4498,856,1
4499,969,1
4500,708,1
4501,783,1
4502,384,1
4503,485,1
4504,952,1
4505,761,1
4506,923,1
4507,23,1
4508,417,1
4509,635,1
4510,356,1
4511,300,1
4512,64,1
4513,474,1
4514,302,1
4515,410,1
4516,81,1
4517,541,1
4518,794,1
4519,943,1
4520,860,1
4521,775,1
4522,907,1
4523,875,1
4524,647,1
4525,933,1
4526,547,1
4527,358,1
4528,72,1
4529,808,1
4530,433,1
4531,339,1
4532,0,1
4533,211,1
4534,962,1
4535,313,1
4536,492,1
4537,758,1
4538,466,1
4539,241,1
4540,619,1
4541,498,1
4542,535,1
4543,229,1
4544,691,1
4545,547,1
4546,612,1
4547,729,1
4548,165,1
4549,947,1
4550,388,1
4551,553,1
4552,780,1
4553,821,1
4554,971,1
4555,300,1
4556,933,1
4557,637,1
4558,168,1
4559,575,1
4560,496,1
4561,336,1
4562,752,1
4563,454,1
4564,417,1
4565,790,1
4566,655,1
4567,399,1
4568,142,1
4569,319,1
4570,132,1
4571,404,1
4572,554,1
4573,193,1
4574,547,1
4575,949,1
4576,323,1
4577,168,1
4578,676,1
4579,655,1
4580,47,1
4581,624,1
4582,569,1
4583,693,1
4584,51,1
4585,633,1
4586,161,1
4587,86,1
4588,1001,0
4589,359,1
4590,691,1
4591,290,1
4592,433,1
4593,584,1
4594,207,1
4595,986,1
4596,431,1
4597,617,1
4598,848,1
4599,82,1
4600,318,1
4601,167,1
4602,227,1
4603,877,1
4604,802,1
4605,511,1
4606,437,1
4607,557,1
4608,187,1
4609,1024,0
4610,251,1
4611,704,1
4612,687,1
4613,243,1
4614,795,1
4615,1007,0
4616,64,1
4617,425,1
4618,173,1
4619,870,1
4620,566,1
4621,757,1
4622,835,1
4623,144,1
4624,225,1
4625,898,1
4626,429,1
4627,147,1
4628,334,1
4629,791,1
4630,802,1
4631,245,1
4632,477,1
4633,818,1
4634,999,1
4635,83,1
4636,797,1
4637,28,1
4638,866,1
4639,88,1
4640,700,1
4641,421,1
4642,570,1
4643,467,1
4644,197,1
4645,595,1
4646,367,1
4647,817,1
4648,1023,0
4649,863,1
4650,940,1
4651,179,1
4652,43,1
4653,107,1
4654,589,1
4655,954,1
4656,104,1
4657,33,1
4658,109,1
4659,397,1
4660,492,1
4661,633,1
4662,253,1
4663,191,1
4664,267,1
4665,502,1
4666,452,1
4667,653,1
4668,270,1
4669,338,1
4670,740,1
4671,473,1
4672,557,1
4673,639,1
4674,988,1
4675,561,1
4676,60,1
4677,679,1
4678,555,1
4679,314,1
4680,381,1
4681,555,1
4682,792,1
4683,384,1
4684,108,1
4685,12,1
4686,782,1
4687,49,1
4688,771,1
4689,25,1
4690,469,1
4691,379,1
4692,34,1
4693,662,1
4694,870,1
4695,459,1
4696,950,1
4697,713,1
4698,765,1
4699,136,1
4700,676,1
4701,408,1
4702,131,1
4703,1014,0
4704,1004,0
4705,418,1
4706,464,1
4707,451,1
4708,522,1
4709,262,1
4710,962,1
4711,765,1
4712,263,1
4713,1,1
4714,920,1
4715,999,1
4716,921,1
4717,586,1
4718,568,1
4719,117,1
4720,224,1
4721,192,1
4722,616,1
4723,298,1
4724,373,1
4725,426,1
4726,352,1
4727,454,1
4728,135,1
4729,647,1
4730,591,1
4731,220,1
4732,42,1
4733,55,1
4734,351,1
4735,332,1
4736,408,1
4737,86,1
4738,810,1
4739,1012,0
4740,621,1
4741,714,1
4742,990,1
4743,987,1
4744,489,1
4745,281,1
4746,910,1
4747,136,1
4748,991,1
4749,836,1
4750,526,1
4751,261,1
4752,620,1
4753,487,1
4754,984,1
4755,985,1
4756,11,1
4757,262,1
4758,887,1
4759,853,1
4760,484,1
4761,252,1
4762,76,1
4763,863,1
4764,202,1
4765,658,1
4766,715,1
4767,145,1
4768,384,1
4769,423,1
4770,978,1
4771,847,1
4772,227,1
4773,560,1
4774,480,1
4775,792,1
4776,460,1
4777,648,1
4778,856,1
4779,597,1
4780,347,1
4781,848,1
4782,761,1
4783,377,1
4784,963,1
4785,596,1
4786,979,1
4787,337,1
4788,465,1
4789,821,1
4790,791,1
4791,673,1
4792,393,1
4793,297,1
4794,17,1
4795,540,1
4796,805,1
4797,854,1
4798,475,1
4799,134,1
4800,97,1
4801,201,1
4802,227,1
4803,16,1
4804,874,1
4805,346,1
4806,222,1
4807,853,1
4808,748,1
4809,85,1
4810,253,1
4811,790,1
4812,382,1
4813,962,1
4814,943,1
4815,819,1
4816,416,1
4817,475,1
4818,484,1
4819,766,1
4820,623,1
4821,109,1
4822,918,1
4823,794,1
4824,1003,0
4825,154,1
4826,817,1
4827,542,1
4828,952,1
4829,22,1
4830,875,1
4831,956,1
4832,517,1
4833,823,1
4834,722,1
4835,216,1
4836,474,1
4837,542,1
4838,870,1
4839,350,1
4840,694,1
4841,694,1
4842,774,1
4843,801,1
4844,612,1
4845,14,1
4846,742,1
4847,431,1
4848,268,1
4849,129,1
4850,244,1
4851,36,1
4852,1004,0
4853,27,1
4854,36,1
4855,42,1
4856,985,1
4857,168,1
4858,635,1
4859,1011,0
4860,144,1
4861,779,1
4862,997,1
4863,218,1
4864,889,1
4865,917,1
4866,86,1
4867,859,1
4868,660,1
4869,636,1
4870,611,1
4871,622,1
4872,393,1
4873,985,1
4874,151,1
4875,5,1
4876,901,1
4877,585,1
4878,132,1
4879,946,1
4880,839,1
4881,189,1
4882,238,1
4883,637,1
4884,197,1
4885,927,1
4886,628,1
4887,50,1
4888,729,1
4889,1020,0
4890,80,1
4891,772,1
4892,996,1
4893,982,1
4894,633,1
4895,934,1
4896,398,1
4897,82,1
4898,809,1
4899,889,1
4900,309,1
4901,886,1
4902,745,1
4903,525,1
4904,796,1
4905,530,1
4906,281,1
4907,417,1
4908,512,1
4909,505,1
4910,225,1
4911,614,1
4912,356,1
4913,219,1
4914,129,1
4915,710,1
4916,707,1
4917,834,1
4918,233,1
4919,571,1
4920,570,1
4921,799,1
4922,490,1
4923,193,1
4924,461,1
4925,296,1
4926,57,1
4927,817,1
4928,639,1
4929,725,1
4930,325,1
4931,430,1
4932,930,1
4933,654,1
4934,778,1
4935,216,1
4936,106,1
4937,956,1
4938,310,1
4939,695,1
4940,779,1
4941,606,1
4942,893,1
4943,314,1
4944,527,1
4945,367,1
4946,459,1
4947,907,1
4948,439,1
4949,449,1
4950,991,1
4951,182,1
4952,930,1
4953,237,1
4954,426,1
4955,295,1
4956,709,1
4957,594,1
4958,843,1
4959,615,1
4960,85,1
4961,592,1
4962,189,1
4963,142,1
4964,702,1
4965,84,1
4966,105,1
4967,672,1
4968,853,1
4969,15,1
4970,285,1
4971,998,1
4972,626,1
4973,136,1
4974,909,1
4975,514,1
4976,58,1
4977,696,1
4978,235,1
4979,469,1
4980,982,1
4981,420,1
4982,548,1
4983,135,1
4984,545,1
4985,15,1
4986,220,1
4987,188,1
4988,60,1
4989,265,1
4990,682,1
4991,98,1
4992,1023,0
4993,154,1
4994,921,1
4995,585,1
4996,700,1
4997,446,1
4998,230,1
4999,72,1
5000,917,1
5001,301,1
5002,937,1
5003,592,1
5004,402,1
5005,438,1
5006,823,1
5007,753,1
5008,627,1
5009,713,1
5010,558,1
5011,633,1
5012,656,1
5013,600,1
5014,655,1
5015,154,1
5016,425,1
5017,347,1
5018,871,1
5019,352,1
5020,963,1
5021,581,1
5022,557,1
5023,717,1
5024,836,1
5025,195,1
5026,28,1
5027,587,1
5028,870,1
5029,864,1
5030,489,1
5031,262,1
5032,645,1
5033,192,1
5034,483,1
5035,408,1
5036,151,1
5037,827,1
5038,475,1
5039,357,1
5040,381,1
5041,857,1
5042,511,1
5043,490,1
5044,90,1
5045,110,1
5046,387,1
5047,951,1
5048,706,1
5049,0,1
5050,533,1
5051,685,1
5052,436,1
5053,67,1
5054,357,1
5055,234,1
5056,443,1
5057,770,1
5058,569,1
5059,1012,0
5060,1007,0
5061,347,1
5062,971,1
5063,647,1
5064,252,1
5065,600,1
5066,658,1
5067,702,1
5068,731,1
5069,1000,1
5070,122,1
5071,706,1
5072,971,1
5073,254,1
5074,595,1
5075,729,1
5076,870,1
5077,540,1
5078,836,1
5079,317,1
5080,904,1
5081,312,1
5082,550,1
5083,188,1
5084,771,1
5085,542,1
5086,668,1
5087,778,1
5088,31,1
5089,596,1
5090,557,1
5091,261,1
5092,32,1
5093,410,1
5094,649,1
5095,409,1
5096,702,1
5097,918,1
5098,314,1
5099,470,1
5100,516,1
5101,382,1
5102,674,1
5103,697,1
5104,720,1
5105,526,1
5106,665,1
5107,987,1
5108,285,1
5109,936,1
5110,472,1
5111,613,1
5112,287,1
5113,945,1
5114,881,1
5115,33,1
5116,723,1
5117,397,1
5118,952,1
5119,394,1
5120,914,1
5121,299,1
5122,824,1
5123,906,1
5124,586,1
5125,242,1
5126,502,1
5127,404,1
5128,228,1
5129,277,1
5130,635,1
5131,704,1
5132,23,1
5133,895,1
5134,461,1
5135,343,1
5136,480,1
5137,501,1
5138,977,1
5139,352,1
5140,604,1
5141,889,1
5142,553,1
5143,980,1
5144,119,1
5145,338,1
5146,665,1
5147,394,1
5148,322,1
5149,3,1
5150,175,1
5151,349,1
5152,746,1
5153,591,1
5154,493,1
5155,369,1
5156,369,1
5157,1012,0
5158,56,1
5159,499,1
5160,849,1
5161,850,1
5162,401,1
5163,226,1
5164,72,1
5165,277,1
5166,987,1
5167,188,1
5168,203,1
5169,703,1
5170,237,1
5171,660,1
5172,233,1
5173,926,1
5174,644,1
5175,455,1
5176,81,1
5177,8,1
5178,37,1
5179,221,1
5180,219,1
5181,507,1
5182,847,1
5183,761,1
5184,700,1
5185,829,1
5186,76,1
5187,319,1
5188,649,1
5189,616,1
5190,554,1
5191,134,1
5192,501,1
5193,921,1
5194,978,1
5195,42,1
5196,843,1
5197,712,1
5198,813,1
5199,633,1
5200,990,1
5201,381,1
5202,886,1
5203,537,1
5204,401,1
5205,475,1
5206,401,1
5207,908,1
5208,140,1
5209,702,1
5210,64,1
5211,372,1
5212,722,1
5213,570,1
5214,452,1
5215,211,1
5216,720,1
5217,656,1
5218,764,1
5219,195,1
5220,28,1
5221,128,1
5222,543,1
5223,932,1
5224,135,1
5225,185,1
5226,914,1
5227,1020,0
5228,624,1
5229,82,1
5230,690,1
5231,278,1
5232,357,1
5233,455,1
5234,496,1
5235,343,1
5236,992,1
5237,439,1
5238,179,1
5239,798,1
5240,552,1
5241,184,1
5242,1003,0
5243,229,1
5244,61,1
5245,911,1
5246,813,1
5247,128,1
5248,147,1
5249,895,1
5250,150,1
5251,507,1
5252,575,1
5253,270,1
5254,799,1
5255,250,1
5256,513,1
5257,503,1
5258,864,1
5259,205,1
5260,725,1
5261,42,1
5262,385,1
5263,829,1
5264,286,1
5265,181,1
5266,974,1
5267,986,1
5268,92,1
5269,734,1
5270,771,1
5271,883,1
5272,896,1
5273,294,1
5274,5,1
5275,907,1
5276,935,1
5277,519,1
5278,217,1
5279,62,1
5280,977,1
5281,718,1
5282,373,1
5283,406,1
5284,872,1
5285,715,1
5286,970,1
5287,821,1
5288,607,1
5289,289,1
5290,740,1
5291,967,1
5292,91,1
5293,875,1
5294,91,1
5295,740,1
5296,270,1
5297,971,1
5298,5,1
5299,1023,0
5300,680,1
5301,998,1
5302,447,1
5303,854,1
5304,307,1
5305,61,1
5306,118,1
5307,657,1
5308,345,1
5309,194,1
5310,330,1
5311,453,1
5312,1014,0
5313,54,1
5314,316,1
5315,732,1
5316,128,1
5317,1004,0
5318,202,1
5319,459,1
5320,3,1
5321,20,1
5322,102,1
5323,232,1
5324,407,1
5325,293,1
5326,742,1
5327,606,1
5328,615,1
5329,553,1
5330,928,1
5331,678,1
5332,426,1
5333,424,1
5334,739,1
5335,711,1
5336,854,1
5337,589,1
5338,399,1
5339,736,1
5340,390,1
5341,959,1
5342,284,1
5343,172,1
5344,26,1
5345,363,1
5346,615,1
5347,341,1
5348,1015,0
5349,682,1
5350,646,1
5351,493,1
5352,677,1
5353,232,1
5354,81,1
5355,165,1
5356,128,1
5357,553,1
5358,376,1
5359,173,1
5360,869,1
5361,671,1
5362,334,1
5363,205,1
5364,71,1
5365,488,1
5366,675,1
5367,802,1
5368,502,1
5369,744,1
5370,585,1
5371,73,1
5372,692,1
5373,92,1
5374,274,1
5375,980,1
5376,551,1
5377,960,1
5378,1006,0
5379,290,1
5380,950,1
5381,206,1
5382,856,1
5383,424,1
5384,574,1
5385,400,1
5386,491,1
5387,244,1
5388,811,1
5389,296,1
5390,135,1
5391,796,1
5392,958,1
5393,820,1
5394,912,1
5395,712,1
5396,85,1
5397,995,1
5398,974,1
5399,60,1
5400,492,1
5401,568,1
5402,794,1
5403,831,1
5404,977,1
5405,502,1
5406,392,1
5407,297,1
5408,874,1
5409,184,1
5410,286,1
5411,39,1
5412,696,1
5413,370,1
5414,1,1
5415,259,1
5416,317,1
5417,240,1
5418,710,1
5419,934,1
5420,854,1
5421,152,1
5422,899,1
5423,998,1
5424,704,1
5425,816,1
5426,985,1
5427,951,1
5428,366,1
5429,342,1
5430,998,1
5431,370,1
5432,955,1
5433,96,1
5434,899,1
5435,51,1
5436,741,1
5437,740,1
5438,757,1
5439,847,1
5440,763,1
5441,1020,0
5442,55,1
5443,612,1
5444,391,1
5445,132,1
5446,560,1
5447,935,1
5448,606,1
5449,115,1
5450,281,1
5451,451,1
5452,592,1
5453,479,1
5454,71,1
5455,598,1
5456,307,1
5457,201,1
5458,239,1
5459,703,1
5460,342,1
5461,328,1
5462,265,1
5463,635,1
5464,596,1
5465,975,1
5466,176,1
5467,706,1
5468,383,1
5469,925,1
5470,995,1
5471,544,1
5472,265,1
5473,127,1
5474,810,1
5475,16,1
5476,173,1
5477,369,1
5478,787,1
5479,848,1
5480,598,1
5481,433,1
5482,335,1
5483,600,1
5484,479,1
5485,1000,1
5486,866,1
5487,638,1
5488,317,1
5489,219,1
5490,664,1
5491,435,1
5492,203,1
5493,753,1
5494,456,1
5495,123,1
5496,520,1
5497,738,1
5498,334,1
5499,941,1
5500,561,1
5501,1020,0
5502,767,1
5503,793,1
5504,110,1
5505,118,1
5506,374,1
5507,67,1
5508,289,1
5509,427,1
5510,993,1
5511,831,1
5512,521,1
5513,300,1
5514,676,1
5515,805,1
5516,278,1
5517,497,1
5518,924,1
5519,279,1
5520,324,1
5521,754,1
5522,762,1
5523,12,1
5524,491,1
5525,932,1
5526,491,1
5527,139,1
5528,618,1
5529,61,1
5530,489,1
5531,367,1
5532,598,1
5533,155,1
5534,62,1
5535,814,1
5536,4,1
5537,843,1
5538,672,1
5539,429,1
5540,347,1
5541,993,1
5542,131,1
5543,951,1
5544,16,1
5545,278,1
5546,375,1
5547,46,1
5548,32,1
5549,155,1
5550,485,1
5551,610,1
5552,822,1
5553,973,1
5554,1024,0
5555,58,1
5556,168,1
5557,143,1
5558,199,1
5559,658,1
5560,662,1
5561,718,1
5562,974,1
5563,348,1
5564,530,1
5565,912,1
5566,252,1
5567,853,1
5568,564,1
5569,893,1
5570,303,1
5571,320,1
5572,441,1
5573,948,1
5574,808,1
5575,596,1
5576,507,1
5577,391,1
5578,994,1
5579,107,1
5580,212,1
5581,373,1
5582,218,1
5583,616,1
5584,132,1
5585,126,1
5586,442,1
5587,924,1
5588,450,1
5589,82,1
5590,1018,0
5591,201,1
5592,350,1
5593,459,1
5594,760,1
5595,526,1
5596,734,1
5597,345,1
5598,925,1
5599,924,1
5600,672,1
5601,115,1
5602,38,1
5603,515,1
5604,366,1
5605,525,1
5606,149,1
5607,919,1
5608,1000,1
5609,195,1
5610,149,1
5611,234,1
5612,82,1
5613,810,1
5614,1014,0
5615,852,1
5616,381,1
5617,659,1
5618,530,1
5619,850,1
5620,952,1
5621,1011,0
5622,561,1
5623,835,1
5624,544,1
5625,726,1
5626,762,1
5627,822,1
5628,550,1
5629,376,1
5630,996,1
5631,673,1
5632,864,1
5633,347,1
5634,251,1
5635,110,1
5636,142,1
5637,886,1
5638,614,1
5639,229,1
5640,228,1
5641,2,1
5642,935,1
5643,307,1
5644,110,1
5645,608,1
5646,839,1
5647,377,1
5648,92,1
5649,92,1
5650,18,1
5651,506,1
5652,850,1
5653,717,1
5654,804,1
5655,624,1
5656,871,1
5657,889,1
5658,329,1
5659,516,1
5660,565,1
5661,641,1
5662,1003,0
5663,622,1
5664,191,1
5665,387,1
5666,448,1
5667,133,1
5668,451,1
5669,610,1
5670,226,1
5671,374,1
5672,82,1
5673,731,1
5674,249,1
5675,27,1
5676,227,1
5677,556,1
5678,449,1
5679,984,1
5680,299,1
5681,162,1
5682,254,1
5683,4,1
5684,761,1
5685,950,1
5686,707,1
5687,350,1
5688,452,1
5689,783,1
5690,143,1
5691,191,1
5692,487,1
5693,106,1
5694,827,1
5695,63,1
5696,40,1
5697,868,1
5698,982,1
5699,672,1
5700,879,1
5701,9,1
5702,720,1
5703,316,1
5704,738,1
5705,46,1
5706,130,1
5707,157,1
5708,953,1
5709,760,1
5710,1000,1
5711,133,1
5712,539,1
5713,7,1
5714,937,1
5715,742,1
5716,421,1
5717,222,1
5718,737,1
5719,906,1
5720,205,1
5721,610,1
5722,363,1
5723,243,1
5724,78,1
5725,858,1
5726,299,1
5727,622,1
5728,816,1
5729,422,1
5730,129,1
5731,484,1
5732,456,1
5733,251,1
5734,663,1
5735,68,1
5736,879,1
5737,874,1
5738,532,1
5739,681,1
5740,599,1
5741,582,1
5742,385,1
5743,1020,0
5744,205,1
5745,600,1
5746,238,1
5747,311,1
5748,893,1
5749,704,1
5750,922,1
5751,269,1
5752,431,1
5753,829,1
5754,568,1
5755,181,1
5756,514,1
5757,600,1
5758,835,1
5759,792,1
5760,994,1
5761,653,1
5762,948,1
5763,847,1
5764,648,1
5765,647,1
5766,756,1
5767,614,1
5768,599,1
5769,416,1
5770,215,1
5771,956,1
5772,652,1
5773,220,1
5774,681,1
5775,590,1
5776,768,1
5777,186,1
5778,146,1
5779,974,1
5780,372,1
5781,153,1
5782,368,1
5783,925,1
5784,95,1
5785,88,1
5786,848,1
5787,577,1
5788,490,1
5789,232,1
5790,713,1
5791,224,1
5792,976,1
5793,902,1
5794,690,1
5795,429,1
5796,170,1
5797,7,1
5798,669,1
5799,521,1
5800,492,1
5801,54,1
5802,19,1
5803,227,1
5804,1011,0
5805,737,1
5806,308,1
5807,0,1
5808,414,1
5809,50,1
5810,787,1
5811,867,1
5812,469,1
5813,902,1
5814,310,1
5815,863,1
5816,446,1
5817,705,1
5818,949,1
5819,185,1
5820,992,1
5821,321,1
5822,50,1
5823,231,1
5824,481,1
5825,819,1
5826,773,1
5827,72,1
5828,583,1
5829,739,1
5830,486,1
5831,555,1
5832,101,1
5833,544,1
5834,667,1
5835,467,1
5836,118,1
5837,60,1
5838,209,1
5839,154,1
5840,824,1
5841,9,1
5842,553,1
5843,857,1
5844,522,1
5845,185,1
5846,162,1
5847,383,1
5848,830,1
5849,37,1
5850,757,1
5851,275,1
5852,767,1
5853,679,1
5854,578,1
5855,376,1
5856,151,1
5857,155,1
5858,95,1
5859,803,1
5860,739,1
5861,985,1
5862,944,1
5863,120,1
5864,691,1
5865,302,1
5866,639,1
5867,516,1
5868,569,1
5869,896,1
5870,530,1
5871,85,1
5872,654,1
5873,275,1
5874,630,1
5875,966,1
5876,270,1
5877,178,1
5878,425,1
5879,576,1
5880,409,1
5881,842,1
5882,570,1
5883,188,1
5884,639,1
5885,533,1
5886,453,1
5887,680,1
5888,916,1
5889,212,1
5890,647,1
5891,838,1
5892,886,1
5893,70,1
5894,607,1
5895,623,1
5896,975,1
5897,140,1
5898,347,1
5899,73,1
5900,447,1
5901,916,1
5902,170,1
5903,256,1
5904,642,1
5905,546,1
5906,379,1
5907,721,1
5908,150,1
5909,26,1
5910,702,1
5911,206,1
5912,510,1
5913,518,1
5914,679,1
5915,580,1
5916,168,1
5917,128,1
5918,447,1
5919,444,1
5920,844,1
5921,209,1
5922,605,1
5923,768,1
5924,319,1
5925,864,1
5926,939,1
5927,1002,0
5928,779,1
5929,662,1
5930,506,1
5931,663,1
5932,808,1
5933,845,1
5934,1012,0
5935,998,1
5936,891,1
5937,211,1
5938,983,1
5939,278,1
5940,854,1
5941,844,1
5942,829,1
5943,703,1
5944,464,1
5945,542,1
5946,484,1
5947,328,1
5948,589,1
5949,274,1
5950,417,1
5951,503,1
5952,851,1
5953,326,1
5954,224,1
5955,111,1
5956,83,1
5957,19,1
5958,829,1
5959,0,1
5960,331,1
5961,374,1
5962,706,1
5963,919,1
5964,728,1
5965,841,1
5966,1015,0
5967,841,1
5968,305,1
5969,233,1
5970,179,1
5971,18,1
5972,814,1
5973,169,1
5974,300,1
5975,35,1
5976,532,1
5977,210,1
5978,48,1
5979,161,1
5980,189,1
5981,718,1
5982,1009,0
5983,473,1
5984,32,1
5985,415,1
5986,69,1
5987,696,1
5988,289,1
5989,370,1
5990,861,1
5991,472,1
5992,182,1
5993,886,1
5994,99,1
5995,965,1
5996,91,1
5997,152,1
5998,242,1
5999,440,1
6000,893,1
6001,634,1
6002,996,1
6003,573,1
6004,561,1
6005,896,1
6006,907,1
6007,67,1
6008,270,1
6009,198,1
6010,134,1
6011,36,1
6012,957,1
6013,17,1
6014,251,1
6015,270,1
6016,215,1
6017,616,1
6018,856,1
6019,257,1
6020,218,1
6021,799,1
6022,519,1
6023,784,1
6024,706,1
6025,574,1
6026,642,1
6027,741,1
6028,33,1
6029,303,1
6030,198,1
6031,244,1
6032,271,1
6033,146,1
6034,758,1
6035,106,1
6036,590,1
6037,501,1
6038,35,1
6039,855,1
6040,499,1
6041,339,1
6042,902,1
6043,367,1
6044,452,1
6045,590,1
6046,884,1
6047,788,1
6048,408,1
6049,976,1
6050,601,1
6051,358,1
6052,809,1
6053,947,1
6054,456,1
6055,310,1
6056,469,1
6057,931,1
6058,930,1
6059,927,1
6060,1013,0
6061,595,1
6062,741,1
6063,452,1
6064,79,1
6065,242,1
6066,845,1
6067,325,1
6068,692,1
6069,602,1
6070,93,1
6071,1024,0
6072,272,1
6073,481,1
6074,433,1
6075,777,1
6076,303,1
6077,24,1
6078,146,1
6079,881,1
6080,543,1
6081,186,1
6082,433,1
6083,277,1
6084,664,1
6085,902,1
6086,22,1
6087,177,1
6088,215,1
6089,369,1
6090,382,1
6091,644,1
6092,417,1
6093,455,1
6094,1011,0
6095,561,1
6096,597,1
6097,551,1
6098,787,1
6099,26,1
6100,481,1
6101,479,1
6102,501,1
6103,724,1
6104,315,1
6105,908,1
6106,385,1
6107,963,1
6108,680,1
6109,946,1
6110,472,1
6111,397,1
6112,101,1
6113,213,1
6114,151,1
6115,568,1
6116,981,1
